,NAME_1,NAME_2,year,ira
0,Abra,Bangued,1992,0.0
1,Abra,Bangued,1993,7.280949
2,Abra,Bangued,1994,10.311497
3,Abra,Bangued,1995,10.311497
4,Abra,Bangued,1996,12.43571
5,Abra,Bangued,1997,15.531566
6,Abra,Bangued,1998,16.796167
7,Abra,Bangued,1999,20.802681
8,Abra,Bangued,2000,25.225384
9,Abra,Bangued,2001,23.405775
10,Abra,Bangued,2002,31.55287748
11,Abra,Bangued,2003,32.407746
12,Abra,Bangued,2004,31.697966
13,Abra,Bangued,2005,34.236094
14,Abra,Bangued,2006,40.059389
15,Abra,Bangued,2007,41.325124
16,Abra,Bangued,2008,51.17913148
17,Abra,Bangued,2009,57.640021
18,Abra,Bangued,2010,61.136243
19,Abra,Bangued,2011,66.107814
20,Abra,Bangued,2012,64.205614
21,Abra,Bangued,2013,68.25489
22,Abra,Bangued,2014,77.222985
23,Abra,Bangued,2015,87.988928
24,Abra,Bangued,2016,96.897952
25,Abra,Bangued,2017,110.452945
26,Abra,Boliney,1992,2.160132
27,Abra,Boliney,1993,0.0
28,Abra,Boliney,1994,5.166973
29,Abra,Boliney,1995,5.675715
30,Abra,Boliney,1996,5.675715
31,Abra,Boliney,1997,5.675715
32,Abra,Boliney,1998,9.834747
33,Abra,Boliney,1999,12.034697
34,Abra,Boliney,2000,14.637636
35,Abra,Boliney,2001,14.833847
36,Abra,Boliney,2002,18.61792163
37,Abra,Boliney,2003,19.11466136
38,Abra,Boliney,2004,18.143668
39,Abra,Boliney,2005,15.541636
40,Abra,Boliney,2006,22.99458659
41,Abra,Boliney,2007,23.631724
42,Abra,Boliney,2008,28.37258427
43,Abra,Boliney,2009,32.013946
44,Abra,Boliney,2010,33.877393
45,Abra,Boliney,2011,36.591124
46,Abra,Boliney,2012,35.367918
47,Abra,Boliney,2013,39.853946
48,Abra,Boliney,2014,45.0561
49,Abra,Boliney,2015,51.421188
50,Abra,Boliney,2016,56.574216
51,Abra,Boliney,2017,63.102672
52,Abra,Bucay,1992,0.0
53,Abra,Bucay,1993,0.0
54,Abra,Bucay,1994,6.888276
55,Abra,Bucay,1995,6.888276
56,Abra,Bucay,1996,6.888276
57,Abra,Bucay,1997,6.888276
58,Abra,Bucay,1998,6.888276
59,Abra,Bucay,1999,13.724563
60,Abra,Bucay,2000,14.904821
61,Abra,Bucay,2001,17.510124
62,Abra,Bucay,2002,18.864933
63,Abra,Bucay,2003,18.83857405
64,Abra,Bucay,2004,18.116384
65,Abra,Bucay,2005,21.335824
66,Abra,Bucay,2006,24.205511
67,Abra,Bucay,2007,25.650552
68,Abra,Bucay,2008,30.146946
69,Abra,Bucay,2009,34.600998
70,Abra,Bucay,2010,36.443134
71,Abra,Bucay,2011,39.359261
72,Abra,Bucay,2012,38.13305
73,Abra,Bucay,2013,42.726816
74,Abra,Bucay,2014,48.180244
75,Abra,Bucay,2015,55.017792
76,Abra,Bucay,2016,60.53497
77,Abra,Bucay,2017,66.609876
78,Abra,Bucloc,1992,1.564905
79,Abra,Bucloc,1993,0.0
80,Abra,Bucloc,1994,3.921072
81,Abra,Bucloc,1995,3.921072
82,Abra,Bucloc,1996,4.502845
83,Abra,Bucloc,1997,5.963232
84,Abra,Bucloc,1998,5.935493
85,Abra,Bucloc,1999,7.934552
86,Abra,Bucloc,2000,9.17040226
87,Abra,Bucloc,2001,9.381451
88,Abra,Bucloc,2002,10.79998705
89,Abra,Bucloc,2003,12.610746
90,Abra,Bucloc,2004,11.898088
91,Abra,Bucloc,2005,12.767355
92,Abra,Bucloc,2006,14.72864231
93,Abra,Bucloc,2007,15.365244
94,Abra,Bucloc,2008,18.39704951
95,Abra,Bucloc,2009,20.80567
96,Abra,Bucloc,2010,21.973197
97,Abra,Bucloc,2011,23.708239
98,Abra,Bucloc,2012,22.889935
99,Abra,Bucloc,2013,25.278828
100,Abra,Bucloc,2014,28.53288
101,Abra,Bucloc,2015,32.51184
102,Abra,Bucloc,2016,35.734824
103,Abra,Bucloc,2017,40.721916
104,Abra,Daguioman,1992,1.823584
105,Abra,Daguioman,1993,0.0
106,Abra,Daguioman,1994,4.198972
107,Abra,Daguioman,1995,4.531092
108,Abra,Daguioman,1996,5.024039
109,Abra,Daguioman,1997,6.332236
110,Abra,Daguioman,1998,6.951021
111,Abra,Daguioman,1999,8.499451
112,Abra,Daguioman,2000,9.914141
113,Abra,Daguioman,2001,9.468728
114,Abra,Daguioman,2002,13.21889287
115,Abra,Daguioman,2003,14.119324
116,Abra,Daguioman,2004,13.40694
117,Abra,Daguioman,2005,14.412063
118,Abra,Daguioman,2006,16.90987953
119,Abra,Daguioman,2007,17.432277
120,Abra,Daguioman,2008,20.226376
121,Abra,Daguioman,2009,23.765823
122,Abra,Daguioman,2010,25.162323
123,Abra,Daguioman,2011,27.174352
124,Abra,Daguioman,2012,26.237877
125,Abra,Daguioman,2013,28.903512
126,Abra,Daguioman,2014,32.66498
127,Abra,Daguioman,2015,37.271032
128,Abra,Daguioman,2016,40.996075
129,Abra,Daguioman,2017,46.859806
130,Abra,Danglas,1992,2.40808
131,Abra,Danglas,1993,0.0
132,Abra,Danglas,1994,5.59207
133,Abra,Danglas,1995,6.119147
134,Abra,Danglas,1996,6.544918
135,Abra,Danglas,1997,8.516633
136,Abra,Danglas,1998,8.838752
137,Abra,Danglas,1999,10.732645
138,Abra,Danglas,2000,13.00987
139,Abra,Danglas,2001,12.445559
140,Abra,Danglas,2002,16.18283622
141,Abra,Danglas,2003,16.400253
142,Abra,Danglas,2004,16.382271
143,Abra,Danglas,2005,17.310805
144,Abra,Danglas,2006,17.612028
145,Abra,Danglas,2007,21.265308
146,Abra,Danglas,2008,26.16973032
147,Abra,Danglas,2009,29.52952
148,Abra,Danglas,2010,31.772449
149,Abra,Danglas,2011,33.747644
150,Abra,Danglas,2012,32.62974
151,Abra,Danglas,2013,35.484683
152,Abra,Danglas,2014,40.150137
153,Abra,Danglas,2015,45.71835
154,Abra,Danglas,2016,50.281644
155,Abra,Danglas,2017,55.769966
156,Abra,Dolores,1992,0.0
157,Abra,Dolores,1993,3.198075
158,Abra,Dolores,1994,4.705432
159,Abra,Dolores,1995,5.085291
160,Abra,Dolores,1996,5.593745
161,Abra,Dolores,1997,7.96124
162,Abra,Dolores,1998,8.663326
163,Abra,Dolores,1999,10.979892
164,Abra,Dolores,2000,14.82802409
165,Abra,Dolores,2001,13.272
166,Abra,Dolores,2002,16.3922
167,Abra,Dolores,2003,16.561354
168,Abra,Dolores,2004,16.579821
169,Abra,Dolores,2005,17.818077
170,Abra,Dolores,2006,18.413357
171,Abra,Dolores,2007,21.449565
172,Abra,Dolores,2008,25.54700062
173,Abra,Dolores,2009,28.737538
174,Abra,Dolores,2010,30.42238
175,Abra,Dolores,2011,32.837611
176,Abra,Dolores,2012,31.787666
177,Abra,Dolores,2013,35.650219
178,Abra,Dolores,2014,40.261151
179,Abra,Dolores,2015,45.855252
180,Abra,Dolores,2016,50.428068
181,Abra,Dolores,2017,55.563224
182,Abra,La Paz,1992,0.0
183,Abra,La Paz,1993,0.0
184,Abra,La Paz,1994,5.774034
185,Abra,La Paz,1995,5.774034
186,Abra,La Paz,1996,5.774034
187,Abra,La Paz,1997,5.774034
188,Abra,La Paz,1998,5.774034
189,Abra,La Paz,1999,5.774034
190,Abra,La Paz,2001,13.818522
191,Abra,La Paz,2002,16.092678
192,Abra,La Paz,2003,15.585846
193,Abra,La Paz,2004,16.8515761
194,Abra,La Paz,2005,17.741578
195,Abra,La Paz,2006,18.13688
196,Abra,La Paz,2007,21.831
197,Abra,La Paz,2008,25.359196
198,Abra,La Paz,2009,29.627012
199,Abra,La Paz,2010,31.384611
200,Abra,La Paz,2011,33.892344
201,Abra,La Paz,2012,32.828079
202,Abra,La Paz,2013,36.287868
203,Abra,La Paz,2014,40.99986
204,Abra,La Paz,2015,46.69853
205,Abra,La Paz,2016,51.373724
206,Abra,La Paz,2017,57.243558
207,Abra,Lacub,1992,3.108833
208,Abra,Lacub,1993,5.432473
209,Abra,Lacub,1994,6.96091
210,Abra,Lacub,1995,7.589936
211,Abra,Lacub,1996,8.08379
212,Abra,Lacub,1997,10.026601
213,Abra,Lacub,1998,10.579394
214,Abra,Lacub,1999,13.363209
215,Abra,Lacub,2000,16.294387
216,Abra,Lacub,2001,16.794585
217,Abra,Lacub,2002,20.52758696
218,Abra,Lacub,2003,21.525519
219,Abra,Lacub,2004,20.814278
220,Abra,Lacub,2005,22.402561
221,Abra,Lacub,2006,26.39961269
222,Abra,Lacub,2007,27.154208
223,Abra,Lacub,2008,32.8794239
224,Abra,Lacub,2009,37.15982
225,Abra,Lacub,2010,39.29374
226,Abra,Lacub,2011,42.448957
227,Abra,Lacub,2012,41.037701
228,Abra,Lacub,2013,45.464609
229,Abra,Lacub,2014,51.406042
230,Abra,Lacub,2015,58.687198
231,Abra,Lacub,2016,64.571406
232,Abra,Lacub,2017,73.584844
233,Abra,Lagangilang,1992,0.0
234,Abra,Lagangilang,1993,0.0
235,Abra,Lagangilang,1994,5.722705
236,Abra,Lagangilang,1995,5.722705
237,Abra,Lagangilang,1996,6.335368
238,Abra,Lagangilang,1997,9.361415
239,Abra,Lagangilang,1998,9.650115
240,Abra,Lagangilang,1999,12.230308
241,Abra,Lagangilang,2000,15.285282
242,Abra,Lagangilang,2001,14.760721
243,Abra,Lagangilang,2002,17.506831
244,Abra,Lagangilang,2003,19.049395
245,Abra,Lagangilang,2004,18.337672
246,Abra,Lagangilang,2005,19.736689
247,Abra,Lagangilang,2006,23.159293
248,Abra,Lagangilang,2007,23.78518
249,Abra,Lagangilang,2008,23.823446
250,Abra,Lagangilang,2009,32.17839
251,Abra,Lagangilang,2010,33.962196
252,Abra,Lagangilang,2011,36.855544
253,Abra,Lagangilang,2012,35.638653
254,Abra,Lagangilang,2013,39.542317
255,Abra,Lagangilang,2014,44.680368
256,Abra,Lagangilang,2015,50.909508
257,Abra,Lagangilang,2016,55.906546
258,Abra,Lagangilang,2017,62.471521
259,Abra,Lagayan,1992,2.020017
260,Abra,Lagayan,1993,0.0
261,Abra,Lagayan,1994,4.873826
262,Abra,Lagayan,1995,5.236266
263,Abra,Lagayan,1996,5.616368
264,Abra,Lagayan,1997,9.007956
265,Abra,Lagayan,1998,9.963195
266,Abra,Lagayan,1999,11.906516
267,Abra,Lagayan,2000,14.156998
268,Abra,Lagayan,2001,13.039599
269,Abra,Lagayan,2002,18.18852209
270,Abra,Lagayan,2003,23.39417133
271,Abra,Lagayan,2004,18.431223
272,Abra,Lagayan,2005,18.191206
273,Abra,Lagayan,2006,21.756227
274,Abra,Lagayan,2007,23.992971
275,Abra,Lagayan,2008,28.8902808
276,Abra,Lagayan,2009,32.887836
277,Abra,Lagayan,2010,34.490223
278,Abra,Lagayan,2011,37.260156
279,Abra,Lagayan,2012,36.021792
280,Abra,Lagayan,2013,40.222387
281,Abra,Lagayan,2014,45.4658
282,Abra,Lagayan,2015,51.879409
283,Abra,Lagayan,2016,57.073693
284,Abra,Lagayan,2017,64.311
285,Abra,Langiden,1992,0.0
286,Abra,Langiden,1993,3.380366
287,Abra,Langiden,1994,4.638089
288,Abra,Langiden,1995,5.086683
289,Abra,Langiden,1996,5.456329
290,Abra,Langiden,1997,7.204262
291,Abra,Langiden,1998,7.868718
292,Abra,Langiden,1999,9.591602
293,Abra,Langiden,2000,11.62352316
294,Abra,Langiden,2001,10.901288
295,Abra,Langiden,2002,14.42255916
296,Abra,Langiden,2003,15.091055
297,Abra,Langiden,2004,14.378772
298,Abra,Langiden,2005,15.44205
299,Abra,Langiden,2006,16.91286
300,Abra,Langiden,2007,18.610632
301,Abra,Langiden,2008,21.503975
302,Abra,Langiden,2009,25.255801
303,Abra,Langiden,2010,26.678981
304,Abra,Langiden,2011,28.792425
305,Abra,Langiden,2012,27.820705
306,Abra,Langiden,2013,30.719741
307,Abra,Langiden,2014,34.685424
308,Abra,Langiden,2015,39.534264
309,Abra,Langiden,2016,43.4625
310,Abra,Langiden,2017,48.97537
311,Abra,Licuan-Baay,1992,0.0
312,Abra,Licuan-Baay,1993,5.339807
313,Abra,Licuan-Baay,1994,6.850543
314,Abra,Licuan-Baay,1995,7.482838
315,Abra,Licuan-Baay,1996,7.482838
316,Abra,Licuan-Baay,1997,7.482838
317,Abra,Licuan-Baay,1998,10.858035
318,Abra,Licuan-Baay,1999,13.289161
319,Abra,Licuan-Baay,2001,16.056076
320,Abra,Licuan-Baay,2002,16.08936423
321,Abra,Licuan-Baay,2003,19.921409
322,Abra,Licuan-Baay,2004,20.235725
323,Abra,Licuan-Baay,2005,19.116211
324,Abra,Licuan-Baay,2006,24.600517
325,Abra,Licuan-Baay,2007,25.936932
326,Abra,Licuan-Baay,2008,30.001422
327,Abra,Licuan-Baay,2009,35.328251
328,Abra,Licuan-Baay,2010,37.55248825
329,Abra,Licuan-Baay,2011,40.293732
330,Abra,Licuan-Baay,2012,38.958096
331,Abra,Licuan-Baay,2013,43.977651
332,Abra,Licuan-Baay,2014,49.721724
333,Abra,Licuan-Baay,2015,56.748996
334,Abra,Licuan-Baay,2016,62.439108
335,Abra,Licuan-Baay,2017,70.10168
336,Abra,Luba,1992,2.294816
337,Abra,Luba,1993,0.0
338,Abra,Luba,1994,5.575218
339,Abra,Luba,1995,6.12631
340,Abra,Luba,1996,6.69954
341,Abra,Luba,1997,8.440189
342,Abra,Luba,1998,9.247302
343,Abra,Luba,1999,11.313849
344,Abra,Luba,2000,13.705606
345,Abra,Luba,2001,7.1775
346,Abra,Luba,2002,16.87964363
347,Abra,Luba,2003,17.807872
348,Abra,Luba,2004,17.096016
349,Abra,Luba,2005,18.42834
350,Abra,Luba,2006,23.23780292
351,Abra,Luba,2007,22.796641
352,Abra,Luba,2008,26.42456464
353,Abra,Luba,2009,29.777476
354,Abra,Luba,2010,31.515924
355,Abra,Luba,2011,34.030164
356,Abra,Luba,2012,32.910288
357,Abra,Luba,2013,36.408084
358,Abra,Luba,2014,41.135662
359,Abra,Luba,2015,46.903182
360,Abra,Luba,2016,51.587958
361,Abra,Luba,2017,57.71799
362,Abra,Malibcong,1994,7.522047
363,Abra,Malibcong,1995,7.522047
364,Abra,Malibcong,1996,7.522047
365,Abra,Malibcong,1997,7.522047
366,Abra,Malibcong,1999,13.614428
367,Abra,Malibcong,2000,16.173886
368,Abra,Malibcong,2001,16.173886
369,Abra,Malibcong,2002,20.20856662
370,Abra,Malibcong,2003,21.165383
371,Abra,Malibcong,2004,20.94824228
372,Abra,Malibcong,2005,22.412373
373,Abra,Malibcong,2006,26.74584966
374,Abra,Malibcong,2007,28.33066657
375,Abra,Malibcong,2008,32.50726732
376,Abra,Malibcong,2009,36.526692
377,Abra,Malibcong,2010,38.651686
378,Abra,Malibcong,2011,41.756108
379,Abra,Malibcong,2012,40.368202
380,Abra,Malibcong,2013,45.189635
381,Abra,Malibcong,2014,51.099804
382,Abra,Malibcong,2015,58.337634
383,Abra,Malibcong,2016,64.191461
384,Abra,Malibcong,2017,71.954624
385,Abra,Manabo,1992,0.0
386,Abra,Manabo,1993,3.792411
387,Abra,Manabo,1994,5.248449
388,Abra,Manabo,1995,5.248449
389,Abra,Manabo,1996,6.247255
390,Abra,Manabo,1997,8.553907
391,Abra,Manabo,1998,9.322141
392,Abra,Manabo,1999,9.322141
393,Abra,Manabo,2000,13.887362
394,Abra,Manabo,2001,12.403336
395,Abra,Manabo,2002,17.12867874
396,Abra,Manabo,2003,18.05021
397,Abra,Manabo,2004,17.351946
398,Abra,Manabo,2005,18.677556
399,Abra,Manabo,2006,21.90304523
400,Abra,Manabo,2007,23.535393
401,Abra,Manabo,2008,26.98721545
402,Abra,Manabo,2009,30.407384
403,Abra,Manabo,2010,32.200559
404,Abra,Manabo,2011,34.778877
405,Abra,Manabo,2012,33.658589
406,Abra,Manabo,2013,37.318597
407,Abra,Manabo,2014,42.177519
408,Abra,Manabo,2015,48.081126
409,Abra,Manabo,2016,52.898952
410,Abra,Manabo,2017,58.753681
411,Abra,Peñarrubia,1992,1.653144
412,Abra,Peñarrubia,1993,2.927128
413,Abra,Peñarrubia,1994,4.261014
414,Abra,Peñarrubia,1995,4.7004
415,Abra,Peñarrubia,1996,5.069317
416,Abra,Peñarrubia,1997,6.56808
417,Abra,Peñarrubia,1998,7.488181
418,Abra,Peñarrubia,1999,8.975193
419,Abra,Peñarrubia,2000,9.702734
420,Abra,Peñarrubia,2001,10.127511
421,Abra,Peñarrubia,2002,12.252789
422,Abra,Peñarrubia,2003,13.40023201
423,Abra,Peñarrubia,2004,12.812884
424,Abra,Peñarrubia,2005,13.748789
425,Abra,Peñarrubia,2006,16.06118217
426,Abra,Peñarrubia,2007,16.498183
427,Abra,Peñarrubia,2008,19.96011862
428,Abra,Peñarrubia,2009,22.467922
429,Abra,Peñarrubia,2010,23.776458
430,Abra,Peñarrubia,2011,25.648128
431,Abra,Peñarrubia,2012,24.799689
432,Abra,Peñarrubia,2013,27.420965
433,Abra,Peñarrubia,2014,30.939012
434,Abra,Peñarrubia,2015,35.217285
435,Abra,Peñarrubia,2016,38.704656
436,Abra,Peñarrubia,2017,43.222305
437,Abra,Pidigan,1992,0.0
438,Abra,Pidigan,1993,0.0
439,Abra,Pidigan,1994,5.07949
440,Abra,Pidigan,1995,5.620336
441,Abra,Pidigan,1996,6.069153
442,Abra,Pidigan,1997,7.728933
443,Abra,Pidigan,1998,8.33446
444,Abra,Pidigan,1999,10.0061013
445,Abra,Pidigan,2001,10.872651
446,Abra,Pidigan,2002,14.99810088
447,Abra,Pidigan,2003,16.386477
448,Abra,Pidigan,2004,15.428765
449,Abra,Pidigan,2005,15.694265
450,Abra,Pidigan,2006,19.188536
451,Abra,Pidigan,2007,19.960644
452,Abra,Pidigan,2008,24.11819364
453,Abra,Pidigan,2009,28.443003
454,Abra,Pidigan,2010,28.457819
455,Abra,Pidigan,2011,30.729582
456,Abra,Pidigan,2012,29.746156
457,Abra,Pidigan,2013,32.955864
458,Abra,Pidigan,2014,37.221295
459,Abra,Pidigan,2015,42.426084
460,Abra,Pidigan,2016,46.620852
461,Abra,Pidigan,2017,52.388364
462,Abra,Pilar,1992,2.328022
463,Abra,Pilar,1993,3.950999
464,Abra,Pilar,1994,5.597223
465,Abra,Pilar,1995,6.171406
466,Abra,Pilar,1996,6.642649
467,Abra,Pilar,1997,8.086688
468,Abra,Pilar,1998,8.277265
469,Abra,Pilar,1999,10.943635
470,Abra,Pilar,2000,12.964479
471,Abra,Pilar,2001,12.621609
472,Abra,Pilar,2002,15.022445
473,Abra,Pilar,2003,16.435715
474,Abra,Pilar,2004,15.723587
475,Abra,Pilar,2005,16.902184
476,Abra,Pilar,2006,19.79609955
477,Abra,Pilar,2007,20.32694
478,Abra,Pilar,2008,24.417883
479,Abra,Pilar,2009,26.986563
480,Abra,Pilar,2010,28.56676
481,Abra,Pilar,2011,30.830077
482,Abra,Pilar,2012,29.837851
483,Abra,Pilar,2013,32.962871
484,Abra,Pilar,2014,37.214187
485,Abra,Pilar,2015,42.375084
486,Abra,Pilar,2016,46.590754
487,Abra,Pilar,2017,52.073551
488,Abra,Sallapadan,1992,0.0
489,Abra,Sallapadan,1993,0.0
490,Abra,Sallapadan,2001,12.013314
491,Abra,Sallapadan,2002,16.41591029
492,Abra,Sallapadan,2003,15.639812
493,Abra,Sallapadan,2004,15.894084
494,Abra,Sallapadan,2005,17.098761
495,Abra,Sallapadan,2006,18.461374
496,Abra,Sallapadan,2007,20.6571
497,Abra,Sallapadan,2008,25.03071193
498,Abra,Sallapadan,2009,28.292269
499,Abra,Sallapadan,2010,29.953551
500,Abra,Sallapadan,2011,32.352489
501,Abra,Sallapadan,2012,31.281268
502,Abra,Sallapadan,2013,34.236023
503,Abra,Sallapadan,2014,38.693066
504,Abra,Sallapadan,2015,44.130059
505,Abra,Sallapadan,2016,48.546706
506,Abra,Sallapadan,2017,55.267339
507,Abra,San Isidro,1992,0.0
508,Abra,San Isidro,1993,0.0
509,Abra,San Isidro,1994,3.982442
510,Abra,San Isidro,1995,3.982442
511,Abra,San Isidro,1996,4.654406
512,Abra,San Isidro,1997,6.361228
513,Abra,San Isidro,1998,6.862003
514,Abra,San Isidro,1999,8.360953
515,Abra,San Isidro,2000,9.66386
516,Abra,San Isidro,2001,9.165551
517,Abra,San Isidro,2002,12.37396141
518,Abra,San Isidro,2003,13.239632
519,Abra,San Isidro,2004,12.510041
520,Abra,San Isidro,2005,13.423942
521,Abra,San Isidro,2006,15.69662243
522,Abra,San Isidro,2007,16.124711
523,Abra,San Isidro,2008,18.534857
524,Abra,San Isidro,2009,21.755119
525,Abra,San Isidro,2010,22.954534
526,Abra,San Isidro,2011,24.761666
527,Abra,San Isidro,2012,23.92899
528,Abra,San Isidro,2013,26.627204
529,Abra,San Isidro,2014,30.046338
530,Abra,San Isidro,2015,34.212948
531,Abra,San Isidro,2016,37.601412
532,Abra,San Isidro,2017,41.620368
533,Abra,San Juan,1992,2.112428
534,Abra,San Juan,1993,3.060694
535,Abra,San Juan,1994,5.346167
536,Abra,San Juan,1995,6.551502
537,Abra,San Juan,1996,6.35826
538,Abra,San Juan,1997,7.913038
539,Abra,San Juan,1998,8.541731
540,Abra,San Juan,1999,10.236456
541,Abra,San Juan,2000,11.79438
542,Abra,San Juan,2001,11.576451
543,Abra,San Juan,2002,15.02058717
544,Abra,San Juan,2003,16.393346
545,Abra,San Juan,2004,15.435432
546,Abra,San Juan,2005,16.58676
547,Abra,San Juan,2006,19.408604
548,Abra,San Juan,2007,19.936779
549,Abra,San Juan,2008,22.923259
550,Abra,San Juan,2009,26.807452
551,Abra,San Juan,2010,28.472776
552,Abra,San Juan,2011,30.621648
553,Abra,San Juan,2012,29.636183
554,Abra,San Juan,2013,33.38647
555,Abra,San Juan,2014,37.695358
556,Abra,San Juan,2015,42.923364
557,Abra,San Juan,2016,47.196477
558,Abra,San Juan,2017,51.326793
559,Abra,San Quintin,1992,0.0
560,Abra,San Quintin,1993,3.212162
561,Abra,San Quintin,1994,4.49238
562,Abra,San Quintin,1995,4.948581
563,Abra,San Quintin,1996,5.32783
564,Abra,San Quintin,1997,6.885233
565,Abra,San Quintin,1998,7.462689
566,Abra,San Quintin,1999,8.936313
567,Abra,San Quintin,2000,10.679925
568,Abra,San Quintin,2001,9.721197
569,Abra,San Quintin,2002,13.38456562
570,Abra,San Quintin,2003,14.248579
571,Abra,San Quintin,2004,14.03576
572,Abra,San Quintin,2005,14.539977
573,Abra,San Quintin,2006,14.539975
574,Abra,San Quintin,2007,17.208783
575,Abra,San Quintin,2008,17.208783
576,Abra,San Quintin,2009,23.617856
577,Abra,San Quintin,2010,24.792808
578,Abra,San Quintin,2011,26.756268
579,Abra,San Quintin,2012,25.862101
580,Abra,San Quintin,2013,28.455815
581,Abra,San Quintin,2014,32.125367
582,Abra,San Quintin,2015,36.597736
583,Abra,San Quintin,2016,40.234201
584,Abra,San Quintin,2017,45.290249
585,Abra,Tayum,1992,0.0
586,Abra,Tayum,1993,0.0
587,Abra,Tayum,1994,5.303578
588,Abra,Tayum,1995,5.303578
589,Abra,Tayum,1996,5.303578
590,Abra,Tayum,1997,8.254415
591,Abra,Tayum,1998,8.915584
592,Abra,Tayum,1999,10.760406
593,Abra,Tayum,2000,14.258375
594,Abra,Tayum,2001,14.591434
595,Abra,Tayum,2002,12.882936
596,Abra,Tayum,2003,16.682797
597,Abra,Tayum,2004,16.034556
598,Abra,Tayum,2005,16.875816
599,Abra,Tayum,2006,21.26831627
600,Abra,Tayum,2007,22.45902374
601,Abra,Tayum,2008,25.90703349
602,Abra,Tayum,2009,30.06825
603,Abra,Tayum,2010,30.903592
604,Abra,Tayum,2011,33.380368
605,Abra,Tayum,2012,32.320878
606,Abra,Tayum,2013,36.090043
607,Abra,Tayum,2014,40.792413
608,Abra,Tayum,2015,46.484757
609,Abra,Tayum,2016,51.149778
610,Abra,Tayum,2017,57.085389
611,Abra,Tineg,1992,0.0
612,Abra,Tineg,1993,0.0
613,Abra,Tineg,1994,13.442532
614,Abra,Tineg,1995,14.566223
615,Abra,Tineg,1996,15.408219
616,Abra,Tineg,1997,19.125739
617,Abra,Tineg,1998,20.671748
618,Abra,Tineg,1999,25.340524
619,Abra,Tineg,2000,30.647009
620,Abra,Tineg,2001,28.409556
621,Abra,Tineg,2002,38.07355287
622,Abra,Tineg,2003,38.665285
623,Abra,Tineg,2004,38.650848
624,Abra,Tineg,2005,41.673015
625,Abra,Tineg,2006,45.834875
626,Abra,Tineg,2007,50.707226
627,Abra,Tineg,2008,58.423457
628,Abra,Tineg,2009,62.786043
629,Abra,Tineg,2010,72.778456
630,Abra,Tineg,2011,78.668347
631,Abra,Tineg,2012,76.112112
632,Abra,Tineg,2013,84.894871
633,Abra,Tineg,2014,72.053064
634,Abra,Tineg,2015,109.783104
635,Abra,Tineg,2016,120.850908
636,Abra,Tineg,2017,137.425728
637,Abra,Tubo,1992,4.080717
638,Abra,Tubo,1993,0.0
639,Abra,Tubo,1994,9.020054
640,Abra,Tubo,1995,9.781538
641,Abra,Tubo,1996,10.380874
642,Abra,Tubo,1997,12.718673
643,Abra,Tubo,1998,12.50182
644,Abra,Tubo,1999,17.819321
645,Abra,Tubo,2000,20.783598
646,Abra,Tubo,2001,20.197333
647,Abra,Tubo,2002,25.75213907
648,Abra,Tubo,2003,26.838603
649,Abra,Tubo,2004,26.1282
650,Abra,Tubo,2005,28.153074
651,Abra,Tubo,2006,30.937008
652,Abra,Tubo,2007,34.185841
653,Abra,Tubo,2008,41.46165469
654,Abra,Tubo,2009,46.02409
655,Abra,Tubo,2010,49.57028
656,Abra,Tubo,2011,53.571184
657,Abra,Tubo,2012,51.820684
658,Abra,Tubo,2013,57.61026
659,Abra,Tubo,2014,65.176155
660,Abra,Tubo,2015,74.4402
661,Abra,Tubo,2016,81.934618
662,Abra,Tubo,2017,92.405733
663,Abra,Villaviciosa,1992,0.0
664,Abra,Villaviciosa,1993,0.0
665,Abra,Villaviciosa,1994,4.81488
666,Abra,Villaviciosa,1995,4.81488
667,Abra,Villaviciosa,1996,4.81488
668,Abra,Villaviciosa,1997,4.81488
669,Abra,Villaviciosa,1998,7.850576
670,Abra,Villaviciosa,1999,9.478745
671,Abra,Villaviciosa,2001,10.364128
672,Abra,Villaviciosa,2002,13.973482
673,Abra,Villaviciosa,2003,14.89237
674,Abra,Villaviciosa,2004,14.874132
675,Abra,Villaviciosa,2005,16.009963
676,Abra,Villaviciosa,2006,18.6826816
677,Abra,Villaviciosa,2007,19.234668
678,Abra,Villaviciosa,2008,22.94025925
679,Abra,Villaviciosa,2009,25.947331
680,Abra,Villaviciosa,2010,27.35815
681,Abra,Villaviciosa,2011,29.522536
682,Abra,Villaviciosa,2012,28.542416
683,Abra,Villaviciosa,2013,31.7412225
684,Abra,Villaviciosa,2014,35.834872
685,Abra,Villaviciosa,2015,40.828257
686,Abra,Villaviciosa,2016,44.833976
687,Abra,Villaviciosa,2017,50.292624
688,Agusan del Norte,Buenavista,1992,5.677788
689,Agusan del Norte,Buenavista,1993,10.094392
690,Agusan del Norte,Buenavista,1994,16.060843
691,Agusan del Norte,Buenavista,1995,17.945192
692,Agusan del Norte,Buenavista,1996,19.236876
693,Agusan del Norte,Buenavista,1997,24.924855
694,Agusan del Norte,Buenavista,1998,25.899394
695,Agusan del Norte,Buenavista,1999,33.032636
696,Agusan del Norte,Buenavista,2000,38.272459
697,Agusan del Norte,Buenavista,2001,37.604101
698,Agusan del Norte,Buenavista,2002,50.97593951
699,Agusan del Norte,Buenavista,2003,51.548841
700,Agusan del Norte,Buenavista,2004,51.727894
701,Agusan del Norte,Buenavista,2005,55.857587
702,Agusan del Norte,Buenavista,2006,65.50878958
